"filename", "language", "JavaScript", "Markdown", "JSON", "JavaScript JSX", "PostCSS", "HTML", "comment", "blank", "total"
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/functions/executeScramble.js", "JavaScript", 376, 0, 0, 0, 0, 0, 0, 11, 387
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/main.jsx", "JavaScript JSX", 0, 0, 0, 8, 0, 0, 0, 2, 10
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/moves/moveHandlers/index.js", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 2, 40
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/moves/moveHandlers/regular.js", "JavaScript", 229, 0, 0, 0, 0, 0, 0, 12, 241
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/moves/moveHandlers/rotations.js", "JavaScript", 99, 0, 0, 0, 0, 0, 0, 5, 104
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/moves/moveHandlers/slice.js", "JavaScript", 111, 0, 0, 0, 0, 0, 0, 6, 117
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/moves/moveHandlers/wide.js", "JavaScript", 216, 0, 0, 0, 0, 0, 0, 8, 224
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/scene.jsx", "JavaScript JSX", 0, 0, 0, 21, 0, 0, 0, 3, 24
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/store/applicationStore.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/store/cubiesStore.js", "JavaScript", 184, 0, 0, 0, 0, 0, 0, 4, 188
"/Users/ahmed/Documents/Coding/projects/cubing/view/tailwind.config.js", "JavaScript", 7, 0, 0, 0, 0, 0, 1, 1, 9
"/Users/ahmed/Documents/Coding/projects/cubing/view/vite.config.js", "JavaScript", 6, 0, 0, 0, 0, 0, 1, 2, 9
"Total", "-", 6083, 33, 8473, 2440, 145, 13, 157, 867, 18211
